yy,flag_id,lat_short,lon_short,cwp_grid,days,sets_una,sets_log,sets_dfad,sets_afad,sets_oth,skj_c_una,yft_c_una,bet_c_una,oth_c_una,skj_c_log,yft_c_log,bet_c_log,oth_c_log,skj_c_dfad,yft_c_dfad,bet_c_dfad,oth_c_dfad,skj_c_afad,yft_c_afad,bet_c_afad,oth_c_afad,skj_c_oth,yft_c_oth,bet_c_oth,oth_c_oth
2021,"FM","10S","155E","62050015500",74.99,35.700,0,43,0,0.00,308.573,241.018,7.499,0.000,0.000,0.000,0.000,0.000,1089.823,360.593,64.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"FM","10S","160E","62050016000",81.01,43.780,0,43,0,0.00,487.578,20.614,1.695,0.000,0.000,0.000,0.000,0.000,940.996,285.283,80.426,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"FM","10S","165E","62050016500",15.65,1.010,1,9,0,0.00,9.962,0.105,0.024,0.000,19.165,4.882,1.184,0.000,239.593,64.040,19.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"FM","10S","170E","62050017000",14.13,15.130,0,4,0,0.00,222.128,9.177,0.813,0.000,0.000,0.000,0.000,0.000,118.402,25.187,7.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"FM","10S","175E","62050017500",29.79,7.070,0,17,0,0.00,254.411,44.921,3.433,0.000,0.000,0.000,0.000,0.000,387.707,90.194,31.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"FM","10S","180W","63050017500",79.89,40.380,0,46,0,0.00,777.749,208.953,7.381,0.000,0.000,0.000,0.000,0.000,1194.879,254.728,104.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"JP","00N","140E","61000014000",643.21,373.000,68,87,0,175.00,9471.840,899.332,113.828,0.100,2107.732,792.627,216.039,3.700,2606.685,844.916,323.995,4.900,0.000,0.000,0.000,0.000,4649.636,1167.768,68.597,0.000
2021,"JP","00N","145E","61000014500",561.56,228.000,54,135,0,88.00,5630.434,924.549,92.020,0.000,1157.226,472.548,154.229,4.500,4433.698,1230.825,591.181,14.000,0.000,0.000,0.000,0.000,1668.537,562.112,48.350,0.000
2021,"JP","00N","150E","61000015000",469.23,242.000,37,138,0,68.00,5379.626,805.057,68.319,0.000,645.698,264.370,80.931,4.200,2812.713,1047.311,464.975,0.700,0.000,0.000,0.000,0.000,1086.158,341.512,27.328,0.000
2021,"JP","00N","155E","61000015500",102.46,3.000,6,56,0,19.00,117.533,2.013,0.454,0.000,111.584,52.779,15.637,0.000,1204.950,477.229,208.625,4.200,0.000,0.000,0.000,0.000,359.605,98.553,6.842,0.000
2021,"JP","00N","160E","61000016000",100.98,22.000,1,41,0,25.00,129.133,271.056,6.813,0.000,9.487,4.040,1.473,0.000,1174.461,472.103,245.435,0.000,0.000,0.000,0.000,0.000,403.838,431.996,54.166,0.000
2021,"JP","00N","165E","61000016500",118.82,99.000,0,27,0,18.00,1335.869,1422.675,52.456,0.000,0.000,0.000,0.000,0.000,707.093,230.594,130.813,0.000,0.000,0.000,0.000,0.000,344.684,227.345,27.471,0.000
2021,"JP","00N","170E","61000017000",30.70,16.000,0,0,0,15.00,177.630,183.070,6.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,350.427,337.487,32.085,0.000
2021,"JP","05N","135E","61050013500",24.00,0.000,5,7,0,1.00,0.000,0.000,0.000,0.000,59.222,25.699,4.580,0.600,79.688,26.841,6.972,0.500,0.000,0.000,0.000,0.000,4.202,0.767,0.031,0.000
2021,"JP","05N","140E","61050014000",35.52,6.000,6,4,0,3.00,157.350,103.373,9.278,0.000,127.945,39.248,11.806,0.200,42.615,12.036,5.348,0.000,0.000,0.000,0.000,0.000,24.131,32.897,2.971,0.000
2021,"JP","05N","145E","61050014500",83.08,30.000,15,12,0,15.00,884.512,279.561,34.926,0.000,283.112,96.626,36.763,1.300,182.301,47.659,26.040,1.000,0.000,0.000,0.000,0.000,157.324,103.716,10.961,0.000
2021,"JP","05N","150E","61050015000",51.90,34.000,7,5,0,9.00,333.810,293.883,20.307,0.000,67.307,31.969,10.725,0.300,89.969,23.002,12.027,0.000,0.000,0.000,0.000,0.000,313.636,208.529,21.835,0.000
2021,"JP","05N","155E","61050015500",23.00,9.000,3,5,0,2.00,286.259,314.181,12.560,0.000,30.515,14.550,4.935,0.000,71.913,42.934,20.154,1.000,0.000,0.000,0.000,0.000,123.323,142.718,13.959,0.000
2021,"JP","05N","160E","61050016000",15.00,1.000,1,4,0,1.00,1.192,4.702,0.106,0.000,15.731,2.881,1.388,0.000,53.633,16.548,9.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"JP","05N","165E","61050016500",31.50,12.000,3,5,0,15.00,34.980,58.062,1.959,0.000,54.145,27.964,12.892,0.000,57.421,22.733,14.848,0.000,0.000,0.000,0.000,0.000,207.385,113.660,10.955,0.000
2021,"JP","05S","140E","62000014000",155.82,124.000,6,8,0,62.00,2870.814,387.280,37.905,5.000,164.333,55.654,9.015,0.900,209.859,61.051,19.090,0.000,0.000,0.000,0.000,0.000,916.014,410.179,13.807,2.000
2021,"JP","05S","145E","62000014500",515.74,321.000,8,41,0,133.00,6256.002,2261.923,135.071,7.000,276.314,92.668,24.014,0.000,1752.555,589.273,246.172,0.300,0.000,0.000,0.000,0.000,1822.313,918.126,43.565,0.000
2021,"JP","05S","150E","62000015000",464.38,226.710,9,40,0,160.00,4180.326,1400.077,61.554,0.000,248.633,148.349,30.050,0.200,1174.318,480.683,148.216,1.100,0.638,0.141,0.011,0.000,2104.445,1042.870,56.689,0.000
2021,"JP","05S","155E","62000015500",596.10,464.000,6,26,0,241.00,9310.199,3099.825,185.973,1.000,85.377,43.480,12.144,0.000,414.308,151.560,56.633,1.500,0.000,0.000,0.000,0.000,3207.641,2065.690,114.666,0.000
2021,"JP","05S","160E","62000016000",136.72,101.000,0,1,0,44.00,2690.092,95.129,14.777,0.000,0.000,0.000,0.000,0.000,47.105,12.969,4.926,0.000,0.000,0.000,0.000,0.000,806.202,254.566,17.232,0.000
2021,"JP","05S","165E","62000016500",13.50,2.000,1,3,0,1.00,23.864,0.971,0.165,0.000,21.480,5.996,2.524,0.000,39.203,10.798,5.999,0.000,0.000,0.000,0.000,0.000,58.568,92.932,8.500,0.000
2021,"JP","10N","135E","61100013500",8.00,0.000,0,5,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.312,29.536,6.752,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"JP","10N","140E","61100014000",7.00,0.000,0,3,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.769,9.427,2.705,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"JP","10S","150E","62050015000",161.29,103.000,3,6,0,87.00,1589.979,1126.814,46.204,0.000,47.928,22.779,4.292,0.000,127.520,27.946,6.534,0.000,0.000,0.000,0.000,0.000,1313.238,1120.290,50.472,0.000
2021,"JP","10S","155E","62050015500",34.29,29.000,0,0,0,18.00,653.626,226.746,12.629,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,458.469,245.987,10.544,0.000
2021,"JP","30N","140E","61300014000",33.89,41.750,8,11,0,1.06,701.042,23.715,10.100,18.000,493.222,41.312,8.497,3.600,169.550,5.118,1.244,0.000,0.000,0.000,0.000,0.000,17.286,0.955,10.959,0.100
2021,"JP","35N","140E","61350014000",453.04,662.910,17,21,1,55.16,10107.001,1953.997,84.163,616.300,345.680,22.909,6.814,0.500,166.232,10.245,5.487,0.000,6.335,1.811,0.000,0.000,836.752,51.736,23.837,60.000
2021,"JP","35N","145E","61350014500",223.48,257.950,12,22,0,38.21,7162.722,88.933,25.000,25.200,210.221,13.266,3.879,0.000,438.783,7.024,5.462,0.000,0.206,0.000,0.000,0.000,670.470,7.577,4.260,0.100
2021,"JP","40N","140E","61400014000",76.18,89.830,0,1,0,1.10,1514.910,7.193,4.211,1710.279,1.810,0.003,0.088,0.129,6.811,0.002,0.702,2.807,0.000,0.000,0.000,2.085,24.769,0.001,0.000,0.000
2021,"KI","00N","160E","61000016000",32.61,6.020,0,23,0,0.00,29.753,118.699,2.114,0.000,0.000,0.000,0.000,0.000,567.874,243.572,117.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","00N","165E","61000016500",250.86,118.460,0,137,0,0.00,1746.375,1211.241,39.645,0.000,0.000,0.000,0.000,0.000,6029.041,1590.365,757.066,0.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","00N","170E","61000017000",740.74,147.520,0,485,0,0.00,3745.645,1133.847,59.058,0.000,0.000,0.000,0.000,0.000,17667.910,4429.511,2064.342,1.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","00N","170W","64000016500",8.01,1.000,0,7,0,0.00,77.394,2.690,0.217,0.000,0.000,0.000,0.000,0.000,518.137,80.161,64.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","00N","175E","61000017500",465.19,28.060,0,322,0,0.00,1125.610,19.817,3.892,0.000,0.000,0.000,0.000,0.000,12659.946,2404.022,1193.199,2.917,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","00N","175W","64000017000",58.71,17.040,0,20,0,0.00,967.317,42.350,4.143,0.000,0.000,0.000,0.000,0.000,1031.357,179.116,124.541,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","00N","180W","64000017500",43.65,11.040,0,29,0,0.00,484.105,6.239,1.506,0.000,0.000,0.000,0.000,0.000,1547.760,228.957,140.485,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05N","170E","61050017000",7.01,4.010,0,4,0,0.00,3.608,21.138,0.347,0.000,0.000,0.000,0.000,0.000,234.675,53.789,27.724,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05N","175E","61050017500",22.53,6.010,0,13,0,0.00,191.388,3.454,0.896,0.000,0.000,0.000,0.000,0.000,457.373,52.132,32.533,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05N","175W","64050017000",18.55,12.030,0,4,0,0.00,694.736,25.066,2.912,0.000,0.000,0.000,0.000,0.000,164.061,36.783,30.024,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05N","180W","64050017500",18.54,7.010,0,5,0,0.00,371.203,4.097,1.116,0.000,0.000,0.000,0.000,0.000,197.345,23.062,15.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05S","145E","62000014500",9.54,14.060,0,0,0,0.00,34.225,10.168,0.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05S","150E","62000015000",15.54,10.040,0,4,0,0.00,71.257,147.322,4.257,0.000,0.000,0.000,0.000,0.000,131.624,79.494,29.787,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05S","155E","62000015500",136.51,82.270,0,48,0,0.00,1363.572,807.313,24.360,0.000,0.000,0.000,0.000,0.000,1649.595,381.995,76.330,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05S","160E","62000016000",100.79,54.200,0,50,0,0.00,891.141,165.234,5.613,0.000,0.000,0.000,0.000,0.000,1509.650,419.160,179.110,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05S","165E","62000016500",601.13,142.510,0,329,0,0.00,3021.016,516.915,27.466,0.030,0.000,0.000,0.000,0.000,11674.073,2315.833,1085.716,1.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05S","165W","63000016000",7.03,1.000,0,7,0,0.00,21.851,3.070,0.172,0.000,0.000,0.000,0.000,0.000,158.375,39.144,33.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05S","170E","62000017000",1068.15,336.290,0,582,0,0.00,8528.038,1310.381,69.794,0.000,0.000,0.000,0.000,0.000,18338.912,3214.366,1404.964,2.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05S","170W","63000016500",50.62,3.000,0,44,0,0.00,57.525,2.402,0.300,0.000,0.000,0.000,0.000,0.000,1188.332,294.183,229.925,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05S","175E","62000017500",718.94,214.740,0,405,0,0.00,3443.895,1659.194,38.227,0.000,0.000,0.000,0.000,0.000,11848.831,2174.160,1043.619,0.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","05S","180W","63000017500",324.56,71.250,0,201,0,0.00,1220.528,532.998,13.108,0.000,0.000,0.000,0.000,0.000,5123.240,950.502,515.021,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","10S","155E","62050015500",19.06,12.030,0,8,0,0.00,252.365,22.748,0.926,0.000,0.000,0.000,0.000,0.000,194.980,71.431,14.646,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","10S","160E","62050016000",43.12,27.080,0,26,0,0.00,719.716,62.030,3.199,0.000,0.000,0.000,0.000,0.000,642.390,152.379,41.373,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","10S","165E","62050016500",34.61,29.110,0,14,0,0.00,598.298,40.176,3.940,0.000,0.000,0.000,0.000,0.000,233.107,66.671,21.429,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","10S","170E","62050017000",94.81,27.090,0,61,0,0.00,384.038,36.060,1.487,0.000,0.000,0.000,0.000,0.000,2194.248,456.152,135.063,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","10S","170W","63050016500",11.53,0.000,0,11,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,315.045,47.088,29.339,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","10S","175E","62050017500",179.59,50.140,0,119,0,0.00,670.686,218.294,5.384,0.000,0.000,0.000,0.000,0.000,3680.505,721.025,231.881,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","10S","175W","63050017000",40.11,6.020,0,32,0,0.00,39.797,0.291,0.063,0.000,0.000,0.000,0.000,0.000,970.601,157.312,66.572,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","10S","180W","63050017500",225.60,49.150,0,162,0,0.00,1181.229,84.710,3.830,0.000,0.000,0.000,0.000,0.000,4577.214,819.251,317.009,0.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KI","15S","180W","63100017500",7.02,0.000,0,6,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,249.124,36.095,10.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","00N","140E","61000014000",35.60,60.050,0,1,0,0.00,2901.936,313.557,21.415,0.000,0.000,0.000,0.000,0.000,20.127,6.363,1.318,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","00N","145E","61000014500",59.54,91.190,0,2,0,0.00,1562.126,1226.027,66.109,0.000,0.000,0.000,0.000,0.000,43.657,24.706,9.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","00N","150E","61000015000",79.52,113.430,0,11,0,0.00,1948.592,228.957,9.314,0.000,0.000,0.000,0.000,0.000,443.761,184.378,67.074,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","00N","155E","61000015500",56.70,94.540,0,6,0,0.00,3017.020,203.165,15.611,0.000,0.000,0.000,0.000,0.000,102.181,35.447,12.539,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","00N","160E","61000016000",71.52,47.800,0,17,0,0.00,589.889,888.979,19.458,0.056,0.000,0.000,0.000,0.000,659.099,185.383,106.566,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","00N","165E","61000016500",185.24,163.490,1,62,0,0.00,2893.071,2277.296,72.097,0.000,20.311,5.558,1.940,0.000,2346.898,613.116,304.699,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","00N","170E","61000017000",85.61,80.080,0,24,0,0.00,1336.367,1239.471,35.934,0.000,0.000,0.000,0.000,0.000,1455.890,315.938,169.206,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","00N","175E","61000017500",3.33,0.000,0,3,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.771,15.415,8.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","05N","170E","61050017000",18.90,23.350,0,3,0,0.00,387.959,397.797,11.791,0.000,0.000,0.000,0.000,0.000,131.899,18.564,10.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","05S","140E","62000014000",24.47,30.020,1,0,0,0.00,1594.283,146.926,10.726,0.000,39.381,9.338,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","05S","145E","62000014500",87.85,100.070,0,6,0,0.00,2187.667,719.520,37.173,0.000,0.000,0.000,0.000,0.000,372.282,114.038,42.042,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","05S","150E","62000015000",136.21,144.550,0,22,0,0.00,2529.109,1796.911,44.359,0.000,0.000,0.000,0.000,0.000,992.229,351.239,82.557,0.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","05S","155E","62000015500",433.82,457.070,0,122,0,0.00,10025.298,3863.518,108.873,0.001,0.000,0.000,0.000,0.000,4064.098,1267.515,379.144,0.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","05S","160E","62000016000",293.61,214.610,0,128,0,0.00,5824.622,1104.358,48.725,0.000,0.000,0.000,0.000,0.000,5856.709,1360.633,531.215,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","05S","165E","62000016500",391.52,235.720,0,130,0,0.00,7735.220,1595.249,82.156,0.000,0.000,0.000,0.000,0.000,6253.767,1259.794,638.778,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","05S","170E","62000017000",583.46,479.350,0,153,0,0.00,15839.304,3647.478,146.019,0.000,0.000,0.000,0.000,0.000,5022.364,923.991,419.560,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","05S","175E","62000017500",566.09,596.100,0,209,0,0.00,13305.365,5264.166,128.916,0.000,0.000,0.000,0.000,0.000,7073.673,1241.049,636.286,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","05S","180W","63000017500",83.94,27.780,0,60,0,0.00,653.853,216.510,5.051,0.000,0.000,0.000,0.000,0.000,1991.361,323.016,185.057,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","10S","150E","62050015000",218.14,325.840,2,6,0,0.00,6636.233,3186.526,114.127,0.000,114.433,50.675,8.534,0.000,184.431,59.090,14.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","10S","155E","62050015500",185.32,239.030,0,29,0,0.00,4986.105,2216.549,79.832,0.000,0.000,0.000,0.000,0.000,1116.328,259.119,59.470,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","10S","160E","62050016000",470.51,447.970,0,160,0,0.00,9372.769,2604.196,77.465,0.006,0.000,0.000,0.000,0.000,5260.065,1331.689,427.118,0.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","10S","165E","62050016500",150.69,132.320,0,47,0,0.00,2693.799,645.409,24.509,0.000,0.000,0.000,0.000,0.000,1407.217,294.892,99.875,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","10S","170E","62050017000",154.60,124.550,0,82,0,0.00,2022.261,359.567,13.041,0.000,0.000,0.000,0.000,0.000,3449.793,683.418,221.606,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","10S","175E","62050017500",335.36,171.220,0,220,0,0.00,5141.410,610.578,26.615,0.000,0.000,0.000,0.000,0.000,8361.708,1491.132,524.178,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","10S","180W","63050017500",142.65,26.660,0,122,0,0.00,337.518,29.508,1.158,0.000,0.000,0.000,0.000,0.000,4114.901,735.283,299.954,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","15S","150E","62100015000",2.78,2.220,0,1,0,0.00,38.141,5.991,0.362,0.000,0.000,0.000,0.000,0.000,38.092,13.975,3.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","15S","155E","62100015500",77.31,103.390,0,16,0,0.00,2564.738,838.105,29.846,0.000,0.000,0.000,0.000,0.000,581.998,207.233,56.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","15S","160E","62100016000",7.79,3.330,0,6,0,0.00,4.420,28.594,0.358,0.000,0.000,0.000,0.000,0.000,115.118,43.503,13.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","15S","165E","62100016500",16.68,14.450,0,4,0,0.00,448.595,64.678,3.966,0.000,0.000,0.000,0.000,0.000,172.199,21.011,7.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"KR","15S","175E","62100017500",8.89,1.110,0,7,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,144.544,42.157,13.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","00N","150E","61000015000",33.23,31.140,0,12,0,0.00,332.803,144.030,5.897,0.000,0.000,0.000,0.000,0.000,555.282,116.268,39.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","00N","155E","61000015500",24.92,13.500,0,15,0,0.00,389.283,92.089,6.550,0.000,0.000,0.000,0.000,0.000,411.616,121.055,43.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","00N","160E","61000016000",30.66,14.540,0,12,0,0.00,16.528,75.696,1.208,0.000,0.000,0.000,0.000,0.000,417.541,79.705,42.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","00N","165E","61000016500",389.25,162.010,0,262,0,0.00,2572.183,899.024,32.488,0.000,0.000,0.000,0.000,0.000,8386.214,2110.108,998.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","00N","165W","64000016000",10.38,0.000,0,10,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,517.233,45.756,49.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","00N","170E","61000017000",205.64,46.740,1,144,0,0.00,1152.007,273.546,13.296,0.000,43.562,6.087,2.258,0.000,7522.913,1310.767,690.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","00N","170W","64000016500",12.50,0.000,0,9,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,613.116,68.205,60.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","00N","175E","61000017500",225.30,2.080,0,187,0,0.00,20.505,0.182,0.076,0.000,0.000,0.000,0.000,0.000,8619.813,1315.216,716.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","00N","175W","64000017000",29.13,2.080,0,25,0,0.00,29.500,1.474,0.170,0.000,0.000,0.000,0.000,0.000,2070.065,244.173,182.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","00N","180W","64000017500",33.25,2.080,0,30,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1474.573,177.842,112.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05N","165E","61050016500",10.40,0.000,0,8,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,170.527,25.718,12.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05N","170E","61050017000",55.64,2.080,0,47,0,0.00,36.768,65.618,1.429,0.000,0.000,0.000,0.000,0.000,1516.896,201.312,112.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05N","175E","61050017500",83.64,3.120,0,67,0,0.00,22.475,33.861,0.762,0.000,0.000,0.000,0.000,0.000,3100.244,385.657,215.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05N","175W","64050017000",10.39,0.000,0,9,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,664.531,69.491,47.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05N","180W","64050017500",30.17,0.000,0,28,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1388.010,163.629,104.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05S","150E","62000015000",24.96,9.360,0,16,0,0.00,301.622,94.897,3.160,0.000,0.000,0.000,0.000,0.000,646.079,160.162,45.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05S","155E","62000015500",140.53,73.750,0,91,0,0.00,1362.542,395.184,11.249,0.000,0.000,0.000,0.000,0.000,2521.016,621.397,184.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05S","160E","62000016000",120.34,70.590,0,77,0,0.00,1420.364,157.444,5.343,0.000,0.000,0.000,0.000,0.000,2785.838,589.639,233.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05S","165E","62000016500",198.70,68.520,0,136,0,0.00,627.201,182.360,6.410,0.000,0.000,0.000,0.000,0.000,4883.971,881.348,431.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05S","170E","62000017000",148.36,40.440,0,89,0,0.00,878.008,66.677,4.166,0.000,0.000,0.000,0.000,0.000,3024.691,611.177,280.993,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05S","170W","63000016500",14.56,0.000,0,15,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,718.704,77.949,70.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05S","175E","62000017500",86.67,9.350,0,59,0,0.00,54.149,115.463,1.682,0.000,0.000,0.000,0.000,0.000,1942.736,333.379,166.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021,"MH","05S","175W","63000017000",13.50,0.000,0,12,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,781.651,91.308,71.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
